intensity,x,y,z
0.0020892961308540386,66.32681662650974,1.4950316613834667,74.82324689910757
0.003047894989627983,99.10982045581231,2.1899855656569454,-13.131924932730216
0.014321878992735432,96.28429428050734,2.2417424035512123,-26.912994368906368
0.006251726927756862,94.55570302437961,2.352174400585332,32.46053451738835
0.004130475019901615,42.95626438838967,1.1748670726237305,90.29606324284813
0.005248074602497723,64.08713371564407,1.7667950486540234,-76.74449639791251
0.005807644175213124,39.151339965436414,1.1007194509753364,92.01065696755494
0.00353183169791957,87.15282944176634,2.5155899210909523,48.96995127262525
0.003372873086588689,90.87409884417434,2.7109705345522714,-41.64791468993403
0.0033419504002611426,92.14232825244464,2.937275774737714,-38.74485456472744
0.0026791683248190315,98.35319893976433,3.3207113550530183,-17.765729211365507
0.004207266283844438,86.87066401526032,2.950101665024426,-49.44476346099529
0.005345643593969719,75.49102386795748,2.6554427635520663,-65.5290312693311
0.003732501577957206,98.78169709699972,3.536563222082307,-15.154835505963598
0.14996848355023734,86.23035311705284,3.157528021117054,50.54063927280931
0.0040179081084894,93.69219570697662,3.3905081549475953,-34.789034451344364
0.0033419504002611426,70.16491377034413,2.6596943253778926,71.20260459909964
0.003767037989839089,90.07325092918757,3.3644934481854216,-43.30692382154071
0.0032210687912834347,84.79517031506666,3.2834395988875205,52.90555845692676
0.003944573020752785,0.4868315553099939,0.019843958216970416,99.99881299922552
0.12359474334445103,48.06668097202559,1.9260058617501996,87.66917748989104
0.00613762005164794,93.17299372989733,3.6770638643446265,36.12855436833925
0.002937649651961531,58.691646526119534,2.316260580890104,-80.93161041876317
0.006792036326171843,74.46619436001752,3.039689245952385,-66.67492922249065
0.028054336379517132,55.564545207562276,2.283105126544334,-83.11058143737122
0.006251726927756862,97.27114745496648,4.263250791486161,22.80676578305353
0.009727472237769652,68.02434722892082,3.0656696603125417,73.2344854123592
0.0020137242498623874,50.72566540555587,2.3245093274452575,86.14814870645922
0.0046131757456037955,98.74161376074197,4.446414485729369,-15.176399775491756
0.007726805850957022,8.084621959819579,0.3542192333050766,-99.67202925847131
0.004570881896148752,93.44221677337781,4.371209515611144,-35.34748437792571
0.002208004733018901,23.54534075214062,1.094239509843013,-97.18240359633366
0.011066237839776664,92.59279338927152,4.554867080202892,-37.49437022078594
0.006854882264526613,77.62009897569645,3.923009954415343,-62.92638737366578
0.007943282347242814,79.76328071485212,4.08715834549322,-60.17569431475274
0.0034355794789987463,63.80622073723935,3.3397547702647445,76.92601792180056
0.007943282347242814,85.52857661430026,4.54473412165667,-51.61596627106015
0.002032357010936221,67.58139555399559,3.790218768462872,73.60970871197343
0.07379042301291008,95.07856335098103,5.497457661111432,30.49335583988376
0.003019951720402016,75.56066225402381,4.422962059436295,65.35306975463455
0.005152286445817567,74.73173528993175,4.411523901696195,66.30012215237866
0.004207266283844438,89.46595263651798,5.355085612818353,-44.3527493727244
0.002992264636608189,86.21013972182048,5.17341823934686,-50.408804318938
0.003162277660168379,80.65600840984968,4.946673992378564,58.907883375685664
0.012022644346174132,91.79548367100786,5.857051046197421,39.23371166035615
0.008953647655495937,94.52790230181705,5.972037232577403,-32.07507533445306
0.004920395356814511,-15.466420478995532,-0.9001392739352077,-98.79260896876055
0.016749428760264366,84.63953477529964,5.414059213312694,-52.97959150329105
0.003191537855100762,89.48727596717103,5.839817363151674,44.24843469706477
0.004830588020397728,93.58106415825672,6.1254254745321415,34.714025893926376
0.005011872336272725,95.14594989736644,6.197976895972342,-30.146862200315784
0.0026302679918953813,77.50448980791381,5.119537462337276,62.982889706544185
0.002884031503126606,85.3075725144464,5.657399219308191,51.87110858431541
0.003404081897010009,67.32930073597903,4.40414434837577,-73.80629224505701
0.002884031503126606,-0.456998527694334,-0.03242403282423077,99.99895049963165
0.0034673685045253167,61.51789871963725,4.398865878999507,78.71593305106043
0.005395106225151279,78.93046236228204,5.570693594747736,-61.14694991698128
0.002535128630497907,2.3140312451583314,0.1610011485071579,-99.9730930702187
0.0035974933515574236,97.70165985902861,7.0754757484461805,20.107792114596467
0.005058246620031137,35.738809701448005,2.6482737276787676,93.35804264972018
0.0025822601906345956,91.69793106702092,6.697001880530786,-39.32733914009497
0.0044055486350655345,48.02145521480639,3.600566825811937,87.6411761535935
0.014321878992735432,66.43553848800968,4.96373317176773,74.57667583640128
0.001958844673505991,0.5076823828351726,0.03731898272856756,-99.99870432106451
0.003499451670283573,53.575614865190275,4.149854344770767,84.33523700526364
0.0026302679918953813,93.8321913127416,7.196656239803534,-33.81904807080111
0.003404081897010009,97.75463606159428,7.605481591750807,19.65166095328301
0.015559656316050748,66.98421677016611,5.368340761757207,74.05603028216578
0.0038018939632056123,96.68392421973937,7.730885081012842,24.340341274022265
0.0035974933515574236,57.35661936036081,4.690797589236509,81.78150544913866
0.004487453899331323,77.72161727711071,6.33468758283025,62.60368951633971
0.002606153549998895,98.496392729491,8.05316930021612,-15.284210267459878
0.002937649651961531,68.56938878748342,5.610321680387316,-72.57246869132618
0.03767037989839089,93.41685386714914,7.938167011777688,-34.789034451344364
0.002937649651961531,62.77301806065776,5.407298705488581,77.65506631422032
0.0024660393372343413,48.32655283137734,4.246440922908805,87.44433675730144
0.02032357010936221,22.20413971178053,1.9496071875636265,-97.48423057845783
0.004365158322401657,71.6037115575853,6.392560472386461,69.5129028438966
0.004830588020397728,69.59151260838432,6.32056711218635,71.53371096383462
0.007112135136533288,97.81456376122999,8.815046075015509,18.830987199178555
0.002376840286624878,90.5062687233862,8.27985359716249,41.71401858104492
0.008472274141405963,61.94760365934711,5.7253506079759395,78.292494923078
0.006251726927756862,20.068791683074533,1.8131601244422273,-97.94874195590513
0.008472274141405963,73.1382446437856,6.8878423035673935,-67.84802722870394
0.008953647655495937,93.01987768341579,8.863270212588322,-35.61944408467111
0.0032210687912834347,93.37788592873032,9.166065751199936,34.591236724432214
0.00409260659730011,11.436093617683039,1.074820194813511,-99.33811214391187
0.0027797132677592883,96.04836272412902,9.613708653721275,-26.12065512071828
0.00239883291901949,84.78932415504958,8.61632329314344,-52.31184839248143
0.0011066237839776664,68.2577098028896,7.184211894904371,72.72738240795982
0.005915616341754737,60.81041225376317,6.4611895430951085,79.122353296749
0.006918309709189363,28.290975423653567,3.0723426236982756,95.86543391849241
0.003732501577957206,99.006291803289,10.622230502392073,-9.215335181969348
0.005058246620031137,58.84061332879015,6.471810757360117,80.59713325306751
0.004920395356814511,95.95665508258594,10.679893063589926,26.04342968028435
0.07585775750291839,15.865896104879981,1.7902778689591599,-98.71711222448248
0.11066237839776662,68.26791079735051,7.863651531822106,-72.64747304587453
0.026546055619755392,59.51125912531849,6.833941257050361,-80.07313709487335
0.0033419504002611426,99.31761383682192,11.589529334049509,-1.3016879714904592
0.004055085354483835,83.07795455420155,9.92299096235892,-54.768492013665714
0.00946237161365793,85.60989584739806,10.529900746780209,50.59710390190938
0.008550667128846832,63.902305675825204,7.910849656349416,76.51087365223349
0.01191242008027375,83.14275253301803,10.182256270307233,-54.62237964863043
0.003767037989839089,91.57244257536514,11.329540514880895,38.55034724231581
0.003837072454922788,96.7529810871955,12.023355416955171,22.232849013528735
0.0026791683248190315,89.91986887685154,11.180854475964404,-42.30136728708819
0.0067297665628431825,60.09840827030293,7.496304574948752,-79.57378174433829
0.003133285724315586,64.42759237472642,8.18003762796593,76.04059656000311
0.003133285724315586,52.588669683535855,6.624456403022434,-84.79710135541433
0.0032809529311311906,21.798946631356202,2.958633703648051,97.55025582934636
0.004207266283844438,27.890407135719958,3.7129113113636745,95.9600931606349
0.00809095899178382,75.63703519267109,9.998656915153646,64.64569411148499
0.003499451670283573,88.3746620366099,11.581789836909861,-45.34072401372339
0.002355049283896009,82.44436117823825,10.786309458644737,-55.557023301960214
0.005152286445817567,94.62702701420348,12.47468661723891,-29.834677009394394
0.008394599865193973,81.37815284169572,10.850333593930072,-57.09524061578202
0.0033419504002611426,58.13167096790167,7.772771855137081,-80.99563474760605
0.0052966344389165755,62.07496567833497,8.292217605826124,-77.96112982256712
0.003372873086588689,27.65114403875937,3.8149853103872626,96.02530979085311
0.004487453899331323,73.93419798798281,10.202229937581828,66.55560736838385
0.012823305826560211,46.75088673735706,6.5232643533705295,88.15782217958233
0.005754399373371573,42.497211089102805,5.913356160266154,90.32728972226543
0.012359474334445106,49.449827734332004,6.821416414852359,-86.64977100454492
0.01786487574852051,23.340830888937067,3.23309887062506,-97.18411745293983
0.015275660582380723,23.144556303747027,3.2074554153149153,-97.23189673796068
0.0020892961308540386,63.07691235667374,8.990278385097964,77.07449657381449
0.002703958364108843,9.096609528091548,1.3319840970088657,99.57649076694132
0.02167704104819694,23.98373067499342,3.477475447939907,97.0190075573769
0.007046930689671467,90.13717497918084,12.905337805840464,41.33693194819472
